Date,Open*,High,Low,Close**,Volume,Market Cap
"Oct 18, 2021",$36.16,$37.32,$35.34,$35.82,"$555,343,720","$14,393,005,951"
"Oct 17, 2021",$36.60,$37.39,$35.04,$36.19,"$550,171,058","$14,544,589,781"
"Oct 16, 2021",$36.97,$38.40,$36.26,$36.59,"$547,860,557","$14,707,016,574"
"Oct 15, 2021",$37.16,$37.96,$35.81,$36.95,"$921,371,631","$14,847,934,197"
"Oct 14, 2021",$36.59,$39.73,$36.14,$37.15,"$1,040,303,496","$14,929,258,214"
"Oct 13, 2021",$37.61,$38.88,$35.23,$36.62,"$975,059,267","$14,714,383,036"
"Oct 12, 2021",$39.20,$39.20,$35.33,$37.60,"$1,196,283,749","$15,109,152,540"
"Oct 11, 2021",$39.27,$40.73,$37.57,$39.21,"$971,250,431","$15,755,491,477"
"Oct 10, 2021",$42.49,$43.21,$39.09,$39.37,"$762,535,836","$15,825,955,225"
"Oct 09, 2021",$43.26,$44.38,$42.09,$42.47,"$674,240,819","$17,068,693,504"
"Oct 08, 2021",$46.51,$48.53,$43.11,$43.29,"$1,288,643,414","$17,397,091,455"
"Oct 07, 2021",$42.04,$47.41,$40.89,$46.54,"$1,659,946,039","$18,715,908,351"
"Oct 06, 2021",$44.69,$44.79,$40.46,$41.95,"$1,440,155,700","$16,881,462,443"
"Oct 05, 2021",$46.79,$47.18,$43.65,$44.71,"$1,359,206,096","$17,864,944,286"
"Oct 04, 2021",$42.74,$49.45,$41.61,$46.72,"$2,567,463,682","$18,669,080,529"
"Oct 03, 2021",$41.52,$46.09,$41.52,$42.74,"$2,042,994,989","$17,088,164,886"
"Oct 02, 2021",$37.75,$43.51,$37.11,$41.48,"$1,495,129,308","$16,582,996,197"
"Oct 01, 2021",$38.83,$39.98,$36.56,$37.74,"$1,270,901,115","$15,087,200,252"
"Sep 30, 2021",$34.18,$38.67,$33.85,$38.60,"$1,118,584,914","$15,428,148,596"
"Sep 29, 2021",$33.19,$36.25,$33.08,$34.19,"$1,141,052,735","$13,660,911,954"
"Sep 28, 2021",$36.80,$37.17,$33.03,$33.16,"$1,162,571,320","$13,261,522,224"
"Sep 27, 2021",$34.78,$39.63,$33.93,$36.91,"$1,668,539,770","$14,762,296,162"
"Sep 26, 2021",$37.92,$37.94,$33.47,$34.64,"$1,445,419,957","$13,860,154,750"
"Sep 25, 2021",$40.19,$40.84,$36.25,$37.91,"$1,701,515,538","$15,161,409,706"
"Sep 24, 2021",$36.19,$41.19,$32.79,$40.20,"$3,099,624,572","$16,077,093,013"
"Sep 23, 2021",$33.19,$36.81,$32.59,$36.20,"$1,590,514,201","$14,487,995,727"
"Sep 22, 2021",$25.12,$33.57,$25.12,$33.27,"$1,532,026,066","$13,329,646,881"
"Sep 21, 2021",$27.46,$29.36,$24.02,$25.15,"$1,472,262,108","$10,069,113,233"
"Sep 20, 2021",$32.95,$33.01,$26.40,$27.22,"$1,708,336,400","$10,906,609,143"
"Sep 19, 2021",$34.76,$36.35,$32.08,$32.96,"$990,813,740","$13,237,316,523"
"Sep 18, 2021",$34.42,$36.30,$34.12,$34.78,"$729,598,618","$13,972,232,863"
"Sep 17, 2021",$37.46,$39.15,$34.11,$34.43,"$1,080,030,468","$13,830,142,951"
"Sep 16, 2021",$36.79,$39.72,$35.27,$37.52,"$1,391,655,775","$15,085,666,507"
"Sep 15, 2021",$35.68,$37.63,$34.95,$36.69,"$927,045,770","$14,751,644,289"
"Sep 14, 2021",$37.22,$37.91,$34.68,$35.67,"$1,060,890,017","$14,353,096,383"
"Sep 13, 2021",$39.25,$39.57,$33.91,$37.19,"$1,659,584,527","$14,979,667,862"
"Sep 12, 2021",$39.25,$43.47,$37.90,$39.23,"$1,665,426,442","$15,805,551,331"
"Sep 11, 2021",$43.34,$44.34,$37.66,$39.09,"$2,407,101,903","$15,755,719,818"
"Sep 10, 2021",$30.58,$43.90,$30.58,$43.54,"$4,841,271,134","$17,575,084,977"
"Sep 09, 2021",$29.96,$31.45,$28.38,$30.51,"$1,266,811,409","$12,345,510,658"
"Sep 08, 2021",$27.83,$31.87,$25.05,$29.43,"$1,879,435,300","$11,773,036,545"
"Sep 07, 2021",$32.32,$32.59,$23.07,$27.79,"$1,655,694,428","$11,123,148,932"
"Sep 06, 2021",$34.48,$35.07,$30.59,$32.35,"$915,283,582","$12,957,414,316"
"Sep 05, 2021",$31.40,$35.30,$31.12,$34.49,"$863,282,667","$13,814,651,400"
"Sep 04, 2021",$31.74,$32.45,$31.01,$31.41,"$470,370,428","$12,585,984,146"
"Sep 03, 2021",$32.86,$33.83,$31.14,$31.74,"$943,267,183","$12,720,485,518"
"Sep 02, 2021",$31.77,$33.87,$31.39,$32.87,"$982,030,149","$13,178,104,836"
"Sep 01, 2021",$31.55,$32.51,$30.58,$31.66,"$991,867,137","$12,710,172,823"
"Aug 31, 2021",$33.35,$34.46,$30.64,$31.56,"$1,260,620,631","$12,684,295,258"
"Aug 30, 2021",$33.32,$35.92,$32.23,$33.47,"$1,599,656,377","$13,460,399,790"
"Aug 29, 2021",$35.04,$36.76,$33.26,$33.33,"$1,279,733,853","$13,431,859,391"
"Aug 28, 2021",$32.68,$35.83,$30.49,$34.96,"$1,713,437,372","$14,092,025,656"
"Aug 27, 2021",$27.00,$32.88,$26.43,$32.66,"$1,582,868,934","$13,174,645,442"
"Aug 26, 2021",$30.07,$30.07,$26.20,$27.01,"$1,026,422,114","$10,903,998,577"
"Aug 25, 2021",$29.67,$31.20,$28.49,$29.99,"$1,096,045,146","$12,121,896,955"
"Aug 24, 2021",$30.00,$34.51,$29.67,$29.67,"$2,318,015,351","$12,002,536,827"
"Aug 23, 2021",$28.02,$30.14,$27.24,$29.92,"$1,071,776,171","$12,113,707,739"
"Aug 22, 2021",$27.56,$28.84,$26.42,$28.03,"$736,460,920","$11,354,909,437"
"Aug 21, 2021",$30.64,$30.64,$27.16,$27.55,"$818,005,624","$11,191,422,229"
"Aug 20, 2021",$29.42,$31.38,$28.73,$30.65,"$1,231,612,308","$12,455,727,873"
"Aug 19, 2021",$30.73,$33.39,$28.85,$29.40,"$2,101,186,296","$11,963,283,130"
"Aug 18, 2021",$25.32,$31.77,$22.59,$30.84,"$2,464,293,332","$12,587,172,345"
"Aug 17, 2021",$21.92,$26.81,$20.88,$25.23,"$1,941,132,248","$10,319,785,108"
"Aug 16, 2021",$19.27,$23.83,$19.19,$22.00,"$1,445,575,643","$9,031,584,759"
"Aug 15, 2021",$17.40,$19.63,$16.54,$19.28,"$470,777,037","$7,938,540,212"
"Aug 14, 2021",$17.79,$17.85,$16.90,$17.40,"$283,231,426","$7,165,949,740"
"Aug 13, 2021",$16.60,$17.82,$16.58,$17.80,"$333,589,151","$7,330,834,632"
"Aug 12, 2021",$17.03,$17.17,$15.84,$16.57,"$454,806,507","$6,823,754,367"
"Aug 11, 2021",$16.71,$18.01,$16.52,$17.02,"$584,118,537","$7,017,912,546"
"Aug 10, 2021",$13.94,$16.91,$13.74,$16.75,"$660,568,977","$6,918,076,572"
"Aug 09, 2021",$13.42,$14.35,$12.98,$13.97,"$425,165,669","$5,773,775,395"
"Aug 08, 2021",$14.62,$14.73,$13.14,$13.41,"$363,125,689","$5,556,752,881"
"Aug 07, 2021",$14.52,$15.65,$13.96,$14.59,"$507,386,530","$6,042,801,391"
"Aug 06, 2021",$14.56,$15.29,$14.15,$14.50,"$453,812,843","$6,005,224,287"
"Aug 05, 2021",$14.52,$15.10,$13.74,$14.55,"$538,729,733","$6,039,030,666"
"Aug 04, 2021",$14.77,$15.56,$13.56,$14.51,"$787,381,881","$6,021,188,349"
"Aug 03, 2021",$12.33,$14.85,$11.66,$14.72,"$890,636,970","$6,106,447,258"
"Aug 02, 2021",$11.98,$12.47,$11.19,$12.33,"$391,321,193","$5,117,121,574"
"Aug 01, 2021",$10.73,$12.15,$10.56,$11.93,"$446,563,025","$4,958,077,263"
"Jul 31, 2021",$10.83,$11.29,$10.55,$10.76,"$307,229,821","$4,471,813,499"
"Jul 30, 2021",$11.04,$11.12,$10.03,$10.85,"$407,507,692","$4,507,502,118"
"Jul 29, 2021",$10.96,$11.75,$10.66,$11.04,"$518,532,204","$4,592,478,098"
"Jul 28, 2021",$9.53,$11.12,$9.16,$10.97,"$569,852,526","$4,572,753,496"
"Jul 27, 2021",$8.51,$9.59,$8.07,$9.51,"$445,148,628","$3,969,193,711"
"Jul 26, 2021",$8.25,$9.67,$8.20,$8.52,"$531,438,404","$3,561,625,482"
"Jul 25, 2021",$8.47,$8.53,$7.79,$8.25,"$266,390,836","$3,449,307,833"
"Jul 24, 2021",$7.89,$8.50,$7.55,$8.49,"$335,015,178","$3,545,776,879"
"Jul 23, 2021",$7.34,$7.93,$6.92,$7.93,"$289,374,467","$3,310,763,145"
"Jul 22, 2021",$6.60,$7.50,$6.59,$7.35,"$244,573,507","$3,074,179,910"
"Jul 21, 2021",$5.87,$6.76,$5.70,$6.61,"$201,103,512","$2,770,697,412"
"Jul 20, 2021",$5.97,$6.06,$5.60,$5.87,"$136,372,838","$2,461,810,467"
"Jul 19, 2021",$6.49,$6.54,$5.93,$5.95,"$114,985,411","$2,496,799,997"
"Jul 18, 2021",$6.49,$6.88,$6.48,$6.50,"$115,922,963","$2,725,679,310"
"Jul 17, 2021",$6.56,$6.78,$6.27,$6.48,"$153,114,960","$2,718,676,934"
"Jul 16, 2021",$6.67,$6.99,$6.22,$6.58,"$218,212,531","$2,760,525,859"
"Jul 15, 2021",$6.93,$7.22,$6.49,$6.61,"$185,814,217","$2,774,400,165"
"Jul 14, 2021",$7.12,$7.44,$6.60,$6.92,"$335,785,064","$2,902,132,621"
"Jul 13, 2021",$7.89,$8.14,$6.98,$7.10,"$189,543,846","$2,979,501,836"
"Jul 12, 2021",$8.44,$8.54,$7.57,$7.89,"$218,483,711","$3,309,500,947"
"Jul 11, 2021",$7.89,$8.72,$7.89,$8.42,"$311,316,373","$3,532,353,672"
"Jul 10, 2021",$8.10,$8.57,$7.51,$7.90,"$322,138,063","$3,310,696,209"
"Jul 09, 2021",$6.71,$8.40,$6.44,$8.09,"$479,254,125","$3,394,287,442"
"Jul 08, 2021",$7.10,$7.20,$6.43,$6.70,"$259,627,650","$2,811,277,856"
"Jul 07, 2021",$6.53,$7.69,$6.46,$7.09,"$378,084,014","$2,962,100,582"
"Jul 06, 2021",$6.03,$6.56,$5.99,$6.53,"$206,150,167","$2,729,119,885"
"Jul 05, 2021",$5.97,$6.19,$5.62,$6.04,"$115,732,685","$2,526,636,040"
"Jul 04, 2021",$5.81,$6.22,$5.66,$5.97,"$104,616,232","$2,499,335,780"
"Jul 03, 2021",$5.71,$5.97,$5.62,$5.81,"$67,005,725","$2,430,387,321"
"Jul 02, 2021",$5.90,$6.09,$5.51,$5.73,"$100,187,571","$2,395,055,092"
"Jul 01, 2021",$6.56,$6.56,$5.73,$5.92,"$147,730,003","$2,474,885,904"
"Jun 30, 2021",$6.02,$6.66,$5.69,$6.52,"$203,181,106","$2,725,929,985"
"Jun 29, 2021",$5.53,$6.32,$5.41,$5.99,"$162,411,527","$2,501,121,512"
"Jun 28, 2021",$5.41,$5.67,$5.21,$5.53,"$97,981,847","$2,309,859,260"
"Jun 27, 2021",$5.21,$5.44,$5.08,$5.40,"$61,395,305","$2,256,134,475"
"Jun 26, 2021",$5.06,$5.29,$4.90,$5.20,"$90,911,214","$2,172,887,123"
"Jun 25, 2021",$5.48,$5.59,$4.86,$5.06,"$127,850,189","$2,114,529,216"
"Jun 24, 2021",$5.19,$5.59,$5.01,$5.45,"$128,940,722","$2,276,985,044"
"Jun 23, 2021",$4.73,$5.76,$4.62,$5.25,"$251,455,354","$2,191,956,872"
"Jun 22, 2021",$4.84,$5.47,$4.55,$4.71,"$232,338,703","$1,965,445,403"
"Jun 21, 2021",$5.87,$5.91,$4.78,$4.84,"$168,231,734","$2,020,160,834"
"Jun 20, 2021",$5.74,$5.90,$5.38,$5.89,"$100,160,797","$2,456,160,376"
"Jun 19, 2021",$5.96,$6.05,$5.67,$5.76,"$87,385,336","$2,401,431,482"
"Jun 18, 2021",$6.16,$6.56,$5.70,$5.92,"$189,653,850","$2,465,310,704"
"Jun 17, 2021",$6.17,$6.42,$6.05,$6.15,"$109,323,682","$2,570,696,311"
"Jun 16, 2021",$6.58,$6.58,$5.97,$6.17,"$166,808,855","$2,578,520,499"
"Jun 15, 2021",$6.33,$6.86,$6.14,$6.59,"$204,472,543","$2,752,032,050"
"Jun 14, 2021",$6.05,$6.33,$5.83,$6.04,"$134,462,139","$2,521,051,139"
"Jun 13, 2021",$5.50,$6.13,$5.35,$6.07,"$130,884,110","$2,535,249,358"
"Jun 12, 2021",$5.56,$5.87,$5.17,$5.50,"$176,616,812","$2,295,443,495"
"Jun 11, 2021",$6.16,$6.35,$5.46,$5.55,"$195,664,540","$2,318,587,503"
"Jun 10, 2021",$6.02,$6.48,$5.58,$6.14,"$308,052,097","$2,561,475,586"
"Jun 09, 2021",$5.60,$6.04,$5.26,$6.02,"$245,316,664","$2,510,372,383"
"Jun 08, 2021",$5.60,$5.77,$4.91,$5.62,"$289,720,019","$2,341,200,045"
"Jun 07, 2021",$6.26,$6.66,$5.52,$5.58,"$262,616,556","$2,325,318,741"
"Jun 06, 2021",$6.04,$6.33,$6.04,$6.25,"$153,164,441","$2,595,145,762"
"Jun 05, 2021",$6.39,$6.91,$5.80,$6.06,"$326,527,930","$2,504,804,017"
"Jun 04, 2021",$7.68,$7.69,$5.98,$6.39,"$596,100,268","$2,636,598,963"
"Jun 03, 2021",$6.84,$7.87,$6.69,$7.67,"$465,303,499","$3,161,845,523"
"Jun 02, 2021",$6.30,$7.23,$6.08,$6.84,"$295,307,198","$2,809,519,249"
"Jun 01, 2021",$6.55,$6.67,$6.10,$6.30,"$247,765,969","$2,583,589,498"
"May 31, 2021",$6.20,$6.60,$5.61,$6.56,"$418,073,567","$2,684,368,269"
"May 30, 2021",$5.50,$6.59,$5.12,$6.22,"$356,284,221","$2,537,354,104"
"May 29, 2021",$5.90,$6.14,$5.11,$5.49,"$260,746,971","$2,235,469,119"
"May 28, 2021",$6.70,$6.86,$5.40,$5.90,"$499,145,277","$2,395,376,149"
"May 27, 2021",$7.35,$7.35,$6.43,$6.65,"$473,890,311","$2,693,928,195"
"May 26, 2021",$6.65,$7.96,$6.41,$7.33,"$870,305,439","$2,957,683,630"
"May 25, 2021",$6.62,$7.02,$5.19,$6.64,"$983,743,609","$2,665,586,303"
"May 24, 2021",$4.09,$7.30,$4.09,$6.59,"$1,367,339,318","$2,615,390,285"
"May 23, 2021",$6.61,$7.13,$3.94,$4.11,"$630,355,890","$1,599,297,262"
"May 22, 2021",$8.28,$8.33,$6.54,$6.58,"$446,721,261","$2,529,456,732"
"May 21, 2021",$10.37,$11.62,$7.18,$8.27,"$570,530,649","$3,165,024,447"
"May 20, 2021",$9.51,$11.83,$8.13,$10.41,"$773,515,173","$3,979,860,188"
"May 19, 2021",$15.68,$15.92,$9.28,$9.64,"$893,390,852","$3,685,100,745"
"May 18, 2021",$14.95,$16.19,$14.71,$15.70,"$446,711,529","$6,008,029,478"
"May 17, 2021",$16.17,$16.19,$14.70,$14.96,"$459,069,987","$5,730,117,436"
"May 16, 2021",$15.20,$17.38,$15.18,$16.18,"$643,735,925","$6,204,838,885"
"May 15, 2021",$16.40,$16.61,$15.19,$15.22,"$369,644,430","$5,835,935,548"
"May 14, 2021",$15.90,$16.96,$15.19,$16.41,"$417,593,665","$6,292,561,115"
"May 13, 2021",$14.63,$16.99,$13.76,$15.90,"$889,492,339","$6,099,886,576"
"May 12, 2021",$16.31,$17.90,$14.48,$14.48,"$685,160,029","$5,561,087,974"
"May 11, 2021",$15.84,$16.44,$15.25,$16.31,"$371,019,480","$6,279,149,553"
"May 10, 2021",$16.99,$18.14,$15.58,$15.87,"$600,116,426","$6,119,907,879"
"May 09, 2021",$16.98,$17.45,$16.70,$16.99,"$323,898,829","$6,561,153,645"
"May 08, 2021",$16.55,$17.14,$16.51,$16.98,"$296,570,075","$6,560,704,561"
"May 07, 2021",$16.77,$16.95,$16.44,$16.58,"$298,736,981","$6,415,311,402"
"May 06, 2021",$17.02,$17.44,$16.35,$16.77,"$468,879,426","$6,508,619,667"
"May 05, 2021",$16.29,$17.51,$16.26,$17.02,"$477,407,590","$6,620,753,061"
"May 04, 2021",$17.25,$17.45,$15.87,$16.34,"$599,002,545","$6,365,247,924"
"May 03, 2021",$17.15,$19.18,$17.15,$17.28,"$759,634,434","$6,744,328,092"
"May 02, 2021",$16.55,$17.57,$16.43,$17.15,"$352,739,885","$6,696,947,218"
"May 01, 2021",$16.69,$16.81,$16.40,$16.54,"$202,252,167","$6,461,002,145"
"Apr 30, 2021",$16.24,$16.94,$15.79,$16.69,"$305,117,919","$6,526,708,149"
"Apr 29, 2021",$16.82,$16.94,$15.87,$16.24,"$354,547,373","$6,361,021,008"
"Apr 28, 2021",$17.69,$17.88,$16.46,$16.82,"$491,301,842","$6,605,402,537"
"Apr 27, 2021",$17.63,$19.58,$17.18,$17.72,"$741,447,974","$6,975,741,513"
"Apr 26, 2021",$17.71,$18.05,$16.97,$17.62,"$578,711,859","$6,605,044,660"
"Apr 25, 2021",$15.55,$18.92,$15.55,$17.66,"$1,011,194,370","$6,638,467,423"
"Apr 24, 2021",$14.10,$16.50,$13.62,$15.57,"$688,497,333","$5,855,367,299"
"Apr 23, 2021",$13.63,$14.29,$12.88,$14.08,"$702,388,284","$5,298,332,840"
"Apr 22, 2021",$13.24,$15.57,$12.98,$13.65,"$761,066,071","$5,145,493,210"
"Apr 21, 2021",$13.42,$14.43,$13.19,$13.28,"$461,698,588","$5,015,697,570"
"Apr 20, 2021",$13.86,$13.86,$12.67,$13.43,"$458,152,962","$5,080,917,058"
"Apr 19, 2021",$13.38,$16.31,$13.17,$13.91,"$630,324,923","$5,269,954,994"
"Apr 18, 2021",$15.36,$15.40,$11.87,$13.40,"$538,091,342","$5,085,163,470"
"Apr 17, 2021",$15.78,$16.26,$15.23,$15.34,"$279,724,698","$5,822,578,288"
"Apr 16, 2021",$16.88,$17.02,$15.56,$15.80,"$365,616,994","$6,002,059,691"
"Apr 15, 2021",$15.29,$17.46,$15.03,$16.89,"$352,758,619","$6,420,579,422"
"Apr 14, 2021",$15.60,$16.46,$15.11,$15.30,"$339,999,781","$5,827,221,145"
"Apr 13, 2021",$14.62,$16.89,$14.62,$15.62,"$406,280,600","$5,957,424,909"
"Apr 12, 2021",$15.14,$15.21,$14.27,$14.64,"$216,880,907","$5,591,699,202"
"Apr 11, 2021",$15.49,$15.56,$15.00,$15.14,"$152,454,579","$5,791,503,914"
"Apr 10, 2021",$15.68,$15.96,$14.77,$15.51,"$232,354,891","$5,945,934,221"
"Apr 09, 2021",$15.75,$17.00,$15.55,$15.68,"$317,140,139","$6,012,891,075"
"Apr 08, 2021",$15.46,$16.11,$15.23,$15.75,"$222,250,435","$6,047,651,939"
"Apr 07, 2021",$16.74,$16.78,$14.83,$15.46,"$354,205,172","$5,948,124,946"
"Apr 06, 2021",$17.55,$17.59,$16.48,$16.73,"$303,371,100","$6,452,340,035"
"Apr 05, 2021",$18.35,$18.62,$17.24,$17.56,"$206,881,663","$6,785,927,299"
"Apr 04, 2021",$18.14,$18.72,$18.05,$18.35,"$155,778,458","$7,102,631,450"
"Apr 03, 2021",$18.57,$18.89,$18.11,$18.14,"$188,820,041","$7,030,662,943"
"Apr 02, 2021",$18.50,$19.19,$18.43,$18.57,"$288,164,247","$7,209,188,120"
"Apr 01, 2021",$18.70,$19.15,$18.14,$18.52,"$329,541,119","$7,210,141,406"
"Mar 31, 2021",$18.67,$19.55,$18.05,$18.70,"$502,783,251","$7,300,971,547"
"Mar 30, 2021",$18.90,$19.21,$18.24,$18.67,"$274,912,189","$7,311,508,124"
"Mar 29, 2021",$18.57,$19.50,$18.25,$18.90,"$265,177,895","$7,424,129,759"
"Mar 28, 2021",$18.72,$19.27,$18.09,$18.59,"$218,275,563","$7,327,240,475"
"Mar 27, 2021",$18.46,$19.24,$18.07,$18.75,"$269,291,397","$7,430,120,309"
"Mar 26, 2021",$16.46,$19.00,$16.45,$18.53,"$470,743,750","$7,382,388,335"
"Mar 25, 2021",$16.64,$17.22,$16.06,$16.45,"$466,380,561","$6,587,825,014"
"Mar 24, 2021",$17.03,$18.78,$15.95,$16.69,"$839,262,903","$6,705,496,146"
"Mar 23, 2021",$19.42,$19.80,$16.78,$17.05,"$534,066,504","$6,876,972,003"
"Mar 22, 2021",$21.97,$22.04,$19.24,$19.43,"$513,268,520","$7,868,176,984"
"Mar 21, 2021",$20.90,$22.33,$20.84,$21.98,"$590,731,035","$8,929,985,249"
"Mar 20, 2021",$19.95,$21.40,$19.73,$20.89,"$399,899,063","$8,515,612,490"
"Mar 19, 2021",$18.98,$21.88,$18.61,$20.01,"$834,679,597","$8,185,478,437"
"Mar 18, 2021",$18.53,$19.25,$17.73,$19.01,"$560,830,319","$7,432,330,303"
"Mar 17, 2021",$19.91,$19.91,$17.23,$18.59,"$1,043,820,400","$7,766,831,860"
"Mar 16, 2021",$16.33,$20.74,$16.13,$19.88,"$1,453,287,134","$7,912,593,323"
"Mar 15, 2021",$15.84,$16.68,$14.63,$16.34,"$648,714,358","$6,547,961,667"
"Mar 14, 2021",$14.59,$16.68,$13.89,$15.87,"$787,898,017","$6,399,756,250"
"Mar 13, 2021",$14.16,$14.82,$12.72,$14.59,"$458,413,473","$5,918,524,266"
"Mar 12, 2021",$10.82,$14.34,$10.60,$14.16,"$778,270,134","$5,793,450,505"
"Mar 11, 2021",$11.12,$11.37,$10.43,$10.82,"$353,032,857","$4,251,588,266"
"Mar 10, 2021",$11.67,$11.75,$10.90,$11.15,"$392,489,796","$4,420,826,637"
"Mar 09, 2021",$9.67,$12.06,$9.61,$11.71,"$842,804,932","$4,679,822,731"
"Mar 08, 2021",$8.25,$9.77,$8.10,$9.64,"$423,561,756","$3,881,837,949"
"Mar 07, 2021",$8.25,$8.30,$7.79,$8.27,"$187,859,367","$3,344,413,339"
"Mar 06, 2021",$8.48,$8.94,$8.11,$8.24,"$335,788,160","$3,340,003,745"
"Mar 05, 2021",$7.47,$8.76,$7.00,$8.49,"$539,816,082","$3,451,008,473"
"Mar 04, 2021",$7.21,$8.13,$7.11,$7.50,"$418,936,174","$3,065,158,115"
"Mar 03, 2021",$6.47,$8.20,$6.44,$7.22,"$459,813,956","$2,904,489,962"
"Mar 02, 2021",$6.75,$6.78,$6.23,$6.46,"$186,109,178","$2,613,783,955"
"Mar 01, 2021",$5.36,$6.77,$5.35,$6.75,"$284,275,053","$2,737,425,013"
"Feb 28, 2021",$5.92,$6.02,$5.00,$5.35,"$164,424,751","$2,177,565,931"
"Feb 27, 2021",$5.90,$6.37,$5.77,$5.92,"$133,102,816","$2,431,412,720"
"Feb 26, 2021",$5.99,$6.40,$5.59,$5.90,"$185,889,740","$2,442,123,971"
"Feb 25, 2021",$6.68,$7.21,$5.96,$5.96,"$247,342,950","$2,494,691,988"
"Feb 24, 2021",$6.73,$7.66,$6.42,$6.69,"$347,070,519","$2,827,695,243"
"Feb 23, 2021",$7.06,$7.11,$5.57,$6.71,"$578,884,178","$2,849,241,664"
"Feb 22, 2021",$6.12,$8.41,$5.97,$7.07,"$731,036,801","$3,011,889,006"
"Feb 21, 2021",$5.95,$6.36,$5.81,$6.12,"$156,476,811","$2,633,610,438"
"Feb 20, 2021",$6.31,$6.74,$5.73,$5.96,"$195,368,387","$2,586,718,893"
"Feb 19, 2021",$6.70,$6.88,$6.20,$6.32,"$204,897,846","$2,759,479,948"
"Feb 18, 2021",$7.29,$7.52,$6.46,$6.71,"$267,006,322","$2,947,912,416"
"Feb 17, 2021",$6.52,$7.44,$5.83,$7.30,"$578,430,821","$3,228,741,568"
"Feb 16, 2021",$5.45,$6.71,$5.30,$6.51,"$459,996,383","$2,903,266,277"
"Feb 15, 2021",$5.64,$5.85,$4.97,$5.45,"$261,353,724","$2,450,692,775"
"Feb 14, 2021",$5.58,$6.15,$5.36,$5.65,"$234,014,904","$2,561,614,909"
"Feb 13, 2021",$5.72,$5.98,$5.39,$5.59,"$189,307,924","$2,563,636,117"
"Feb 12, 2021",$5.47,$6.13,$5.41,$5.73,"$354,103,437","$2,665,301,962"
"Feb 11, 2021",$6.09,$6.49,$5.48,$5.48,"$301,285,570","$2,587,975,990"
"Feb 10, 2021",$6.43,$6.96,$5.78,$6.12,"$459,775,045","$2,915,943,522"
"Feb 09, 2021",$5.75,$7.36,$4.84,$6.44,"$1,153,234,845","$3,086,231,933"
"Feb 08, 2021",$3.07,$6.08,$3.07,$5.79,"$925,338,670","$2,793,267,769"
"Feb 07, 2021",$2.68,$3.14,$2.48,$3.05,"$204,601,208","$1,474,953,637"
"Feb 06, 2021",$2.87,$2.96,$2.63,$2.68,"$116,055,040","$1,299,747,689"
"Feb 05, 2021",$2.66,$3.01,$2.66,$2.87,"$169,253,224","$1,389,620,537"
"Feb 04, 2021",$2.11,$2.85,$1.98,$2.64,"$313,114,758","$1,279,900,919"
"Feb 03, 2021",$2.35,$2.49,$2.01,$2.10,"$244,705,526","$1,018,576,411"
"Feb 02, 2021",$1.80,$2.34,$1.80,$2.34,"$253,258,931","$1,132,993,207"
"Feb 01, 2021",$1.46,$1.90,$1.42,$1.79,"$183,865,495","$867,662,036"
"Jan 31, 2021",$1.43,$1.53,$1.37,$1.46,"$87,289,395","$707,429,310"
"Jan 30, 2021",$1.47,$1.57,$1.40,$1.43,"$74,765,787","$694,138,409"
"Jan 29, 2021",$1.47,$1.70,$1.45,$1.48,"$151,889,653","$714,787,588"
"Jan 28, 2021",$1.12,$1.57,$1.11,$1.45,"$246,448,752","$704,710,026"
"Jan 27, 2021",$1.27,$1.28,$1.12,$1.12,"$112,674,159","$544,463,893"
"Jan 26, 2021",$0.8702,$1.35,$0.8663,$1.27,"$261,899,675","$613,657,031"
"Jan 25, 2021",$0.9074,$0.9388,$0.8685,$0.8704,"$21,912,329","$421,931,809"
"Jan 24, 2021",$0.9018,$0.9226,$0.8585,$0.9073,"$25,070,024","$439,812,500"
"Jan 23, 2021",$0.8133,$0.9007,$0.8062,$0.9007,"$22,818,246","$436,629,120"
"Jan 22, 2021",$0.7958,$0.8637,$0.7712,$0.8132,"$27,699,537","$394,225,761"
"Jan 21, 2021",$0.9047,$0.9064,$0.7957,$0.7962,"$24,484,681","$386,003,269"
"Jan 20, 2021",$0.9102,$0.9387,$0.8675,$0.9047,"$24,589,191","$438,600,958"
"Jan 19, 2021",$0.7998,$1.00,$0.7926,$0.9105,"$60,245,452","$441,421,477"
"Jan 18, 2021",$0.8077,$0.8157,$0.7911,$0.7998,"$12,917,175","$387,741,529"
"Jan 17, 2021",$0.7612,$0.8287,$0.7494,$0.8073,"$23,241,422","$391,399,428"
"Jan 16, 2021",$0.792,$0.8135,$0.7581,$0.7615,"$15,020,435","$369,212,351"
"Jan 15, 2021",$0.8314,$0.852,$0.7579,$0.7918,"$21,542,624","$383,905,332"
"Jan 14, 2021",$0.8217,$0.9009,$0.8047,$0.8314,"$30,663,693","$403,103,416"
"Jan 13, 2021",$0.747,$0.8481,$0.7219,$0.8214,"$29,486,913","$398,218,252"
"Jan 12, 2021",$0.7402,$0.8386,$0.7145,$0.749,"$32,318,496","$363,163,608"
"Jan 11, 2021",$0.846,$0.846,$0.6997,$0.7404,"$56,629,816","$359,030,774"
"Jan 10, 2021",$0.8191,$0.89,$0.8167,$0.8471,"$30,493,281","$410,783,200"
"Jan 09, 2021",$0.8522,$0.8531,$0.8163,$0.819,"$18,158,220","$397,226,398"
"Jan 08, 2021",$0.8598,$0.8967,$0.8299,$0.8526,"$33,812,936","$413,548,627"
